id,title,thumbnail,price,brand,gtin,brand_std,gtin_std,title_std,title_std_lemma,price_std,cluster
MCO521447529,Rainbird Hv Slip X Slip Válvula De Control Remoto Eléctrica,http://http2.mlstatic.com/D_862133-MCO29447725274_022019-I.jpg,210000,Rain Bird,,rain bird,[],rainbird hv slip x slip válvula control remoto eléctrica,rainbird hv slip x slip válvular control remoto eléctrico,210000.0,81
MCO523034355,"Oster 078129-511-000 Suave Patas Amoladora Del Clavo, Negro.",http://http2.mlstatic.com/D_638203-MCO29744983533_032019-I.jpg,311000,Oster,,oster,[],oster 078129 511 000 suave patas amoladora clavo negro,osterir 078129 511 000 suave pata amoladoro clavo negro,311000.0,81
MCO523080104,Toro T-dak15 Varistake Ajustable Flujo De La Corriente Del E,http://http2.mlstatic.com/D_878376-MCO40456430499_012020-I.jpg,113000,Toro,,toro,[],toro t dak15 varistake ajustable flujo corriente e,toro t dak15 varistake ajustable flujo corriente e,113000.0,81
MCO523148557,Robertson 1p20135 Iea432t8120n / B Oem-pak De 10 Eballasts F,http://http2.mlstatic.com/D_887670-MCO29929680535_042019-I.jpg,1119000,Robertson Worldwide,,robertson worldwide,[],robertson 1p20135 iea432t8120n b oem pak 10 eballasts f,robertson 1p20135 iea432t8120n b oem pak 10 eballasts f,1119000.0,81
MCO523165280,Bomba De Agua 12v Autocebante Para Rv/marina,http://http2.mlstatic.com/D_644529-MCO29742489086_032019-I.jpg,251000,A Plus Limited Co,,a plus limited co,[],bomba agua 12v autocebante rv marina,bomba agua 12v autocebante rv marina,251000.0,81
MCO524597684,Eaton Aeroquip 500454-12s 90 Grado Pesado Giratorio Nut Elbo,http://http2.mlstatic.com/D_798120-MCO29743664998_032019-I.jpg,423000,Aeroquip,,aeroquip,[],eaton aeroquip 500454 12s 90 grado pesado giratorio nut elbo,eaton aeroquip 500454 12s 90 grado pesado giratorio nut elbo,423000.0,81
MCO526012371,Eaton Aeroquip 500454-20s 90 Grado Pesado Giratorio Nut Elbo,http://http2.mlstatic.com/D_958207-MCO29722678768_032019-I.jpg,1054000,Aeroquip,,aeroquip,[],eaton aeroquip 500454 20s 90 grado pesado giratorio nut elbo,eaton aeroquip 500454 20s 90 grado pesado giratorio nut elbo,1054000.0,81
MCO526191996,Comfify Bird On A Branch Gancho   Colgador,http://http2.mlstatic.com/D_744008-MCO74270200363_012024-I.jpg,160000,Comfify,0654391563011,comfify,['0654391563011'],comfify bird on branch gancho colgador,comfify bird on branch gancho colgador,160000.0,81
MCO526216233,110 V Mh-13001 Controlador De Humedad Aire Rango De 1 ~ 99%,http://http2.mlstatic.com/D_935145-MCO27073051722_032018-I.jpg,99000,,,,[],110 v mh 13001 controlador humedad aire rango 1 99,110 v mh 13001 controlador humedad aire rango 1 99,99000.0,81
MCO526225130,Gancho En S Negro Para Colgar - Pack De 24 Unidades,http://http2.mlstatic.com/D_908435-MCO45406357398_032021-I.jpg,105000,gutapo,0603097890280,gutapo,['0603097890280'],gancho s negro colgar pack 24 unidades,ganchir s negro colgar pack 24 unidad,105000.0,81
MCO526231069,Royal & Langnickel  X26amp  Zip N  X26 39,http://http2.mlstatic.com/D_838843-MCO44194597316_112020-I.jpg,126000,Royal & Langnickel,0090672226228,royal & langnickel,['0090672226228'],royal langnickel x26amp zip n x26 39,royal langnickel x26amp zip n x26 39,126000.0,81
MCO527024835,Protector A Prueba De Agua Para Mini Interruptor Palanca Mts,http://http2.mlstatic.com/D_687771-MCO45865419754_052021-I.jpg,4300,,,,[],protector prueba agua mini interruptor palanca mts,protector probar agua mini interruptor palanca mts,4300.0,81
MCO527184914,"Mini Lente 45° Para Led De Alta Potencia De 1, 3, 5 W X2pcs",http://http2.mlstatic.com/D_936377-MCO45992730366_052021-I.jpg,4600,Mini lente,7707314156920,mini lente,['7707314156920'],mini lente 45 led alta potencia 1 3 5 w x2pcs,mini lente 45 led alto potencia 1 3 5 w x2pcs,4600.0,81
MCO527711917,Cinta Electro Plástica Para Cerca Eléctrica 12mm200mtsx2pcs,http://http2.mlstatic.com/D_841092-MCO54589446935_032023-I.jpg,157000,Luxury,7707314156920,luxury,['7707314156920'],cinta electro plástica cerca eléctrica 12mm200mtsx2pcs,cinto electro plástico cerca eléctrico 12mm200mtsx2pcs,157000.0,81
MCO527793929,Timer Digital De Riel 16 Amperios 3600w,http://http2.mlstatic.com/D_742736-MCO31050932567_062019-I.jpg,99900,,,,[],timer digital riel 16 amperios 3600w,timer digital riel 16 amperio 3600w,99900.0,81
MCO529630642,C.r. Laurence Vsc50 crl Acristalamiento Vinilo Y Spline Mues,http://http2.mlstatic.com/D_724160-MCO74170531706_012024-I.jpg,1072000,CRL,0799975137186,crl,['0799975137186'],c r laurence vsc50 crl acristalamiento vinilo spline mues,c r laurence vsc50 crl acristalamiento vinilo spline mu,1072000.0,-1
MCO529755930,Fuente De Poder Switcheada 12v 10a,http://http2.mlstatic.com/D_896330-MCO31134474419_062019-I.jpg,65000,,,,[],fuente poder switcheada 12v 10a,fuente poder switcheado 12v 10a,65000.0,81
MCO530087273,Fuente De Poder Switcheada 12v 5a,http://http2.mlstatic.com/D_658549-MCO27354939209_052018-I.jpg,55000,,,,[],fuente poder switcheada 12v 5a,fuente poder switcheado 12v 5a,55000.0,81
MCO532013875,Mini Panel Solar De 12 Voltios Para Proyectos Estudiantiles,http://http2.mlstatic.com/D_729090-MCO72576696714_112023-I.jpg,29900,Teleccol,,teleccol,[],mini panel solar 12 voltios proyectos estudiantiles,mini panel solar 12 voltio proyecto estudiantil,29900.0,81
MCO532377413,"Válvula De Retención, Magia, 1-1 /2 Acme Fine Thd, 1 /2lb,",http://http2.mlstatic.com/D_753826-MCO44232477204_122020-I.jpg,235000,Magic Plastics,,magic plastics,[],válvula retención magia 1 1 2 acme fine thd 1 2lb,válvular retención magia 1 1 2 acme finar thd 1 2 lb,235000.0,81
MCO532425794,Removedor De Fosfato Transparente Rx | 1 Cuarto De Galón | R,http://http2.mlstatic.com/D_693829-MCO44094014164_112020-I.jpg,236000,Rx Clear,,rx clear,[],removedor fosfato transparente rx 1 cuarto galón r,removedor fosfato transparente rx 1 cuarto galón r,236000.0,81
MCO532528013,"Los Compradores Del Disyuntor De Circuito Productos Cb100pb,",http://http2.mlstatic.com/D_720457-MCO29460235203_022019-I.jpg,515000,Buyers Products,,buyers products,[],compradores disyuntor circuito productos cb100pb,comprador disyuntor circuito producto cb100pb,515000.0,81
MCO532528236,Premier Polluelo Calefacción Plate Kit - Incluye Cubierta Y ,http://http2.mlstatic.com/D_628255-MCO29927631853_042019-I.jpg,624000,Premier 1 Supplies,,premier 1 supplies,[],premier polluelo calefacción plate kit incluye cubierta,premier pollue él calefacción plate kit incluir cubierto,624000.0,81
MCO532640476,Gates Taper-lock Bushing 40mm Bore 1 0  Long 1 6  Max,http://http2.mlstatic.com/D_972689-MCO52519019092_112022-I.jpg,389000,Gates,01234567812342,gates,['01234567812342'],gates taper lock bushing 40mm bore 1 0 long 1 6 max,gates taper lock bushing 40 mm borar 1 0 long 1 6 max,389000.0,81
MCO532867209,Reparación De Manga De Balance Armónico Pioneer Hb-,http://http2.mlstatic.com/D_912362-MCO29727420319_032019-I.jpg,144000,Pioneer,,pioneer,[],reparación manga balance armónico pioneer hb,reparación manga balance armónico pioneer hb,144000.0,81
MCO532867274,Tubo De Escape Walker Exhaust Heavy Duty - Resistente,http://http2.mlstatic.com/D_730713-MCO29745630606_032019-I.jpg,325000,Walker,,walker,[],tubo escape walker exhaust heavy duty resistente,tubo escape walker exhaust heavy duty resistente,325000.0,81
MCO533023334,Set De Varillas De Enlace Align (a),http://http2.mlstatic.com/D_615174-MCO74211290020_012024-I.jpg,155000,Align,,align,[],set varillas enlace align,set varilla enlace align,155000.0,81
MCO533044990,Manómetro Diferencial De Presión Aire Digital Nktech Nk-l2,http://http2.mlstatic.com/D_935391-MCO73977991345_012024-I.jpg,259800,MANOMETER,,manometer,[],manómetro diferencial presión aire digital nktech nk l2,manómetro diferencial presión aire digital nktech nk l2,259800.0,81
MCO533054758,Sleeve De Reparación Fel-pro - Solución Rápida!,http://http2.mlstatic.com/D_686330-MCO29725485404_032019-I.jpg,133000,Fel-Pro,,fel-pro,[],sleeve reparación fel pro solución rápida,sleeve reparación fel pro solución rápido,133000.0,81
MCO533115782,Junta De Tapa De Bomba De Agua Felpro ,http://http2.mlstatic.com/D_631853-MCO44262456551_122020-I.jpg,108000,Fel-Pro,,fel-pro,[],junta tapa bomba agua felpro,junta tapa bomba agua felpro,108000.0,81
MCO533142889,Filtro Regulador Lubricador Trio 1-2  Npt Milton Deluxe,http://http2.mlstatic.com/D_891976-MCO44164210434_112020-I.jpg,1190000,Milton Industries,,milton industries,[],filtro regulador lubricador trio 1 2 npt milton deluxe,filtro regulador lubricador trio 1 2 npt milton deluxe,1190000.0,81
MCO533241289,Rendimiento De La Herramienta W137p 6  3 Garras Engranaje De,http://http2.mlstatic.com/D_715550-MCO52460293499_112022-I.jpg,196000,Performance Tool,01234567812342,performance tool,['01234567812342'],rendimiento herramienta w137p 6 3 garras engranaje,rendimiento herramienta w137p 6 3 garra engranaje,196000.0,-1
MCO533560253,Dixon L26-04amb Wilkerson Economista Lubricador Estándar Con,http://http2.mlstatic.com/D_996617-MCO29929562667_042019-I.jpg,928000,Dixon Valve & Coupling,,dixon valve & coupling,[],dixon l26 04amb wilkerson economista lubricador estándar,dixon l26 04amb wilkerson economista lubricador estándar,928000.0,81
MCO533561814,Extractor Hidráulico De Engranajes Sunex De 10 Toneladas,http://http2.mlstatic.com/D_968902-MCO29930869394_042019-I.jpg,1113000,Sunex Tools,,sunex tools,[],extractor hidráulico engranajes sunex 10 toneladas,extractor hidráulico engranajes sunex 10 tonelada,1113000.0,81
MCO533653575,Rendimiento De La Herramienta W139 8 Pulgadas Y 2 De Mandíbu,http://http2.mlstatic.com/D_822380-MCO44163948437_112020-I.jpg,166000,Performance Tool,,performance tool,[],rendimiento herramienta w139 8 pulgadas 2 mandíbu,rendimiento herramienta w139 8 pulgada 2 mandíbu,166000.0,81
MCO533653718,3m Termorretráctiles Paquete Surtido Fp-301-1 / 8-assort: 6 ,http://http2.mlstatic.com/D_895431-MCO79543642316_102024-I.jpg,320000,3M EMD,,3m emd,[],3m termorretráctiles paquete surtido fp 301 1 8 assort 6,3 m termorretráctil paquete surtido fp 301 1 8 assort 6,320000.0,81
MCO534709331,Wincraft West Virginia Mountaineers Plástico Placa De Matríc,http://http2.mlstatic.com/D_793112-MCO40471030523_012020-I.jpg,131000,WinCraft,,wincraft,[],wincraft west virginia mountaineers plástico placa matríc,wincraft west virginia mountaineers plástico placar matríc,131000.0,81
MCO534709826,"Kit De Botón Tapón Kohler , Tamaño Único, Sin Terminar",http://http2.mlstatic.com/D_635255-MCO29741692319_032019-I.jpg,162000,Kohler,,kohler,[],kit botón tapón kohler tamaño único sin terminar,kit botón tapón kohler tamaño único sin terminar,162000.0,81
MCO534851223,Tubo De Escape En Y Ap Exhaust Ay200,http://http2.mlstatic.com/D_916946-MCO44163571863_112020-I.jpg,305000,AP Exhaust Products,,ap exhaust products,[],tubo escape ap exhaust ay200,tubo escape ap exhaust ay200,305000.0,81
MCO535936769,"Receptáculo Para Cigarrillos Eagle Hdpe, 5 Qt,   Alto, Beige",http://http2.mlstatic.com/D_795008-MCO29928876130_042019-I.jpg,789000,Eaglestar,,eaglestar,[],receptáculo cigarrillos eagle hdpe 5 qt alto beige,receptáculo cigarrillo eagle hdpe 5 qt alto beige,789000.0,81
MCO536390178,Melancolía Futurista,http://http2.mlstatic.com/D_775843-MCO44262409131_122020-I.jpg,208000,Proper Music Brand Code,,proper music brand code,[],melancolía futurista,melancolía futurista,208000.0,81
MCO536553285,Escort Alambre Smartcord Directa (luz Roja).,http://http2.mlstatic.com/D_888779-MCO29465485769_022019-I.jpg,311000,Escort,,escort,[],escort alambre smartcord directa luz roja,escort alambre smartcord directo luz rojo,311000.0,81
MCO536553359,Filtro Regulador Lubricador De Aire Comprimido Mini 2 En 1.,http://http2.mlstatic.com/D_663640-MCO29746858590_032019-I.jpg,444000,Pneumaticplus,,pneumaticplus,[],filtro regulador lubricador aire comprimido mini 2 1,filtro regulador lubricador aire comprimido mini 2 1,444000.0,81
MCO536553461,Conector De Altavoces Compatible Con General Motors.,http://http2.mlstatic.com/D_711046-MCO44220211379_122020-I.jpg,106000,Scosche,,scosche,[],conector altavoces compatible general motors,conector altavoz compatible general motors,106000.0,81
MCO537372028,Soplador De Polvo Xit Xtblwr (negro),http://http2.mlstatic.com/D_784040-MCO29720326424_032019-I.jpg,111000,Aexit,,aexit,[],soplador polvo xit xtblwr negro,soplador polvo xit xtblwr negro,111000.0,81
MCO538135236,"Mezcla Para Bola De Queso Jalapeño Jack, 3 Cajas De 1.2 Oz",http://http2.mlstatic.com/D_727607-MCO29725953057_032019-I.jpg,175000,Wind & Willow,,wind & willow,[],mezcla bola queso jalapeño jack 3 cajas 1 2 oz,mezcla bolo queso jalapeño jack 3 caja 1 2 oz,175000.0,81
MCO538199342,"Adhesivo Loctite Mini Trio, 3 G, Multiusos",http://http2.mlstatic.com/D_877994-MCO44231501439_122020-I.jpg,125000,Loctite,,loctite,[],adhesivo loctite mini trio 3 g multiusos,adhesivo loctitar mini trio 3 g multiuso,125000.0,81
MCO538203396,Conector De Codo Valterra   Rosca Macho X 3-8  Barbacoa,http://http2.mlstatic.com/D_701154-MCO74202831958_012024-I.jpg,151000,Valterra,,valterra,[],conector codo valterra rosca macho x 3 8 barbacoa,conector codo valterra roscar macho x 3 8 barbacoa,151000.0,81
MCO538205769,Hosa D100s-2 Caig Deoxit 100% Aerosol Limpiador De Contactos,http://http2.mlstatic.com/D_900793-MCO74206244298_012024-I.jpg,232000,Hosa,,hosa,[],hosa d100s 2 caig deoxit 100 aerosol limpiador contactos,hós d100s 2 caig deoxit 100 aerosol limpiador contacto,232000.0,81
MCO538205839,"Elemento De Rosca Rheem , 240v/, Cobre Pequeño, Gris",http://http2.mlstatic.com/D_809973-MCO44161475933_112020-I.jpg,106000,Rheem,,rheem,[],elemento rosca rheem 240v cobre pequeño gris,elemento roscar rheem 240v cobre pequeño gris,106000.0,81
MCO538226306,Cable De Kmc-3 Enchufe De Corriente Extensión Power Strip Pa,http://http2.mlstatic.com/D_818046-MCO29723998123_032019-I.jpg,192000,KMC,,kmc,[],cable kmc 3 enchufe corriente extensión power strip pa,cable kmc 3 enchufe corriente extensión power strip pa,192000.0,81
MCO538226350,"Placa De Montaje Heath Outdoor Products Bp-15, Blanca",http://http2.mlstatic.com/D_928870-MCO44160808539_112020-I.jpg,231000,Heath Outdoor Products,,heath outdoor products,[],placa montaje heath outdoor products bp 15 blanca,placar montaje heath outdoor products bp 15 blanco,231000.0,81
MCO538228489,Heath Al Aire Libre Los Productos S-2 De Doble Alimentador D,http://http2.mlstatic.com/D_880320-MCO44160711549_112020-I.jpg,111000,Heath Outdoor Products,,heath outdoor products,[],heath al aire libre productos s 2 doble alimentador d,heath al aire libre producto s 2 doble alimentador d,111000.0,81
MCO538228534,Limpiador En Spray Bio Kleen Bac Out Para Baños,http://http2.mlstatic.com/D_948549-MCO44197001927_112020-I.jpg,413000,Biokleen,,biokleen,[],limpiador spray bio kleen bac out baños,limpiador spray bio kleen bac out baño,413000.0,81
MCO538228650,"Herramienta De Rendimiento W32030 Medio Drive De 6 Puntos, 1",http://http2.mlstatic.com/D_712787-MCO44160073630_112020-I.jpg,95000,Performance Tool,,performance tool,[],herramienta rendimiento w32030 medio drive 6 puntos 1,herramientar rendimiento w32030 medio drivar 6 punto 1,95000.0,81
MCO538228751,Coche Teledirigido Mini Rojo Xpv 49 Mhz,http://http2.mlstatic.com/D_827084-MCO29930454960_042019-I.jpg,370000,Jakks,,jakks,[],coche teledirigido mini rojo xpv 49 mhz,coche teledirigido mini rojo xpv 49 mhz,370000.0,81
MCO538228825,Tienda De Mascotas: Productos Y Accesorios,http://http2.mlstatic.com/D_806839-MCO44282189810_122020-I.jpg,157000,Full Moon Pictures,,full moon pictures,[],tienda mascotas productos accesorios,tiendar mascota producto accesorio,157000.0,81
MCO538229020,"Pfister 941-409a Windsor Desviador Botón Insertar, Cromo Pul",http://http2.mlstatic.com/D_639856-MCO44159570836_112020-I.jpg,231000,Pfister,,pfister,[],pfister 941 409a windsor desviador botón insertar cromo pul,pfister 941 409a windsor desviador botón insertar cromo pul,231000.0,81
MCO538229170,Gabinete De Piso Rack 100% Metálico Y Acerado 120x60x60 Dvr,http://http2.mlstatic.com/D_902373-MCO74177989955_012024-I.jpg,589000,Exónica,,exonica,[],gabinete piso rack 100 metálico acerado 120x60x60 dvr,gabinete piso rack 100 metálico acerado 120x60x60 dvr,589000.0,81
MCO538229236,"Kastar Níquel Puro Lengüeta De Soldadura (50 Piezas), De Gra",http://http2.mlstatic.com/D_783104-MCO44265349173_122020-I.jpg,148000,Kastar,,kastar,[],kastar níquel puro lengüeta soldadura 50 piezas gra,kastar níquel puro lengüeta soldadurar 50 pieza gra,148000.0,81
MCO538274164,Autobús De Sumas Junior Learning Jl170,http://http2.mlstatic.com/D_967137-MCO29743191036_032019-I.jpg,307000,Junior Learning,,junior learning,[],autobús sumas junior learning jl170,autobús sumo junior learning jl170,307000.0,81
MCO538394260,De Ahorro De Batería 2365-36 36v 50w Cargador Rápido Y Autom,http://http2.mlstatic.com/D_783410-MCO29929044821_042019-I.jpg,1206000,Save A Battery,,save a battery,[],ahorro batería 2365 36 36v 50w cargador rápido autom,ahorro bateer 2365 36 36v 50w cargador rápido autom,1206000.0,81
MCO538395203,Camco Aluminio Barra Del Ánodo - Se Extiende La Vida De Su C,http://http2.mlstatic.com/D_900731-MCO29744995735_032019-I.jpg,211000,Camco,,camco,[],camco aluminio barra ánodo se extiende vida su c,camco aluminio barra ánodo él extender vida su c,211000.0,81
MCO538395373,"Kit De Aparejos De Agua Salada Costera Lazer Sharp Florida,",http://http2.mlstatic.com/D_777424-MCO44196471805_112020-I.jpg,234000,Lazer Sharp,,lazer sharp,[],kit aparejos agua salada costera lazer sharp florida,kit aparejo agua salado costera lazer sharp florido,234000.0,81
MCO538439182,Dpi Conector Kit De Cargador De Batería - Anderson Sb-50 Gri,http://http2.mlstatic.com/D_733566-MCO29728541451_032019-I.jpg,166000,DPI,,dpi,[],dpi conector kit cargador batería anderson sb 50 gri,dpi conector kit cargador baterío anderson sb 50 gri,166000.0,81
MCO538474677,Kuryakyn 7506 De La Motocicleta Foot Control De Componentes:,http://http2.mlstatic.com/D_778094-MCO44196405021_112020-I.jpg,586000,Kuryakyn,,kuryakyn,[],kuryakyn 7506 motocicleta foot control componentes,kuryakyn 7506 motocicleta foot control componente,586000.0,-1
